"","point.d","fg.d","three.d","ft.d","orb.d","drb.d","ast.d","stl.d","blk.d","tov.d","pf.d","g","team","loc.home","win","year"
"156",-1.14742593359743,-1.38163940543692,-2.15896648674227,0.322211497249495,-0.0288421715160516,0.0880641032923344,-0.208411327518862,-0.28490113178006,-1.53493443291852,0.227516194699426,-1.10392280294884,6,"albany ny",1,0,2014
"157",-0.8293781,-0.7787886,-0.397321,0.3519434,-0.4044869,-0.18633,-0.3686514,-1.569075,-0.3306392,2.030238,0.593097,21,"maryland baltimore county",1,0,2015
"158",0.3792035,0.1077568,-0.1047294,-0.4627109,-0.2166645,-0.597921,-0.2084113,0.742438,-0.02956535,-1.374903,-1.669596,15,"eastern illinois",0,1,2015
"159",-0.3205016,-0.5571522,-0.1230164,-0.105928,-0.5923092,-0.8723151,0.2723089,0.9992728,0.5725823,-1.575205,2.290117,8,"massachusetts",0,0,2015
"160",1.587785,1.171611,1.029063,0.3697825,0.7224472,1.597231,2.19519,-1.82591,0.8736561,1.229028,-2.612385,2,"creighton",1,1,2013
"161",0.6972513,1.419844,-0.3485558,0.5660131,-1.343599,0.4996552,-0.2084113,0.9992728,0.2715085,-0.373391,-0.3496918,2,"santa clara",1,1,2014
"162",1.206128,1.2514,1.400898,1.095241,0.1589802,1.597231,1.874709,-1.055405,1.17473,0.628121,0.02742374,10,"kansas state",1,1,2014
"163",0.7608609,1.207073,0.5718887,1.17849,0.1589802,1.734428,0.4325489,-2.082745,-0.631713,1.829935,-0.5382495,27,"oral roberts",0,1,2014
"164",-0.1932825,-0.4862286,-0.7081996,0.3935681,0.7224472,-0.597921,-0.8493716,0.742438,-1.233861,-1.1746,-1.481038,8,"georgia southern",1,0,2013
"165",-0.002453843,-1.00929,0.01108812,-0.1594454,0.5346249,0.0880641,-1.009612,0.4856032,-0.631713,0.2275162,-1.292481,22,"coppin state",1,1,2014
"166",-0.4477208,-0.5305559,-0.5740951,-0.6411023,-0.2166645,-1.5583,-0.5288914,0.742438,0.8736561,-1.775508,1.535886,14,"wisconsin",1,0,2015
"167",-0.3841112,0.02796768,-0.5009472,0.7562973,-1.343599,0.3624582,0.2723089,-0.02806634,-0.631713,0.4278186,-0.161134,2,"south dakota",0,0,2013
"168",-1.083816,-0.8763086,-0.5253299,-0.2545875,-0.5923092,-1.283906,-0.04817127,-0.2849011,1.17473,-1.374903,0.7816548,12,"sacramento state",1,0,2016
"169",-1.529083,-0.8053849,-0.7325823,-1.194116,-0.5923092,-0.597921,-1.490332,-0.2849011,-0.3306392,0.628121,-0.161134,20,"james madison",0,0,2015
"170",-0.6385494,-0.415305,-0.1108251,-2.044448,-0.2166645,-0.8723151,0.1120688,-0.2849011,-0.9327868,-0.1730886,1.535886,23,"milwaukee",0,0,2017
"171",1.905833,1.118418,0.6938019,2.742389,-0.02884217,1.322837,1.554229,-0.2849011,-0.02956535,-0.7739957,-0.5382495,20,"richmond",1,1,2015
"172",0.5700322,1.269131,0.8035238,0.02489242,-0.9679539,0.7740492,0.592789,-0.2849011,0.2715085,0.4278186,-1.669596,8,"ucla",1,1,2015
"173",3.178024,2.084753,1.096115,-0.1951237,0.7224472,1.048443,0.9132691,0.9992728,1.475804,-1.775508,-1.103923,15,"north dakota state",1,1,2014
"174",1.460566,1.410978,0.5779844,-0.6529951,1.285914,1.048443,2.19519,-0.02806634,1.17473,-0.5736933,0.593097,16,"southern",1,1,2014
"175",-0.4477208,-1.142272,-1.067844,-0.4686572,1.285914,-1.5583,0.592789,0.2287684,-0.02956535,-0.7739957,0.2159815,12,"hampton",0,0,2013
"176",-0.702159,-0.3355159,-1.159278,0.5362812,-1.343599,-1.5583,-1.009612,0.2287684,-0.631713,-0.9742981,0.02742374,22,"marist",0,0,2017
"177",0.88808,1.464171,0.9924892,0.8811714,-0.5923092,1.18564,1.233749,0.4856032,1.475804,-0.373391,1.535886,2,"california irvine",1,1,2016
"178",0.7608609,1.038629,0.8949587,0.04867795,-0.2166645,0.7740492,0.9132691,-1.569075,1.475804,1.429331,-1.103923,25,"southern california",1,1,2015
"179",0.188374838631388,0.107756761554789,1.79102054204792,-0.534067431948339,0.346802531084342,0.636852214840529,-0.368651387036516,-1.05540549708702,-1.53493443291852,0.42781857943394,0.215981499767987,15,"butler",0,1,2015
"180",-0.8929877,-0.8053849,-1.1288,0.1616592,-0.02884217,-0.597921,-0.8493716,-0.02806634,1.17473,-0.373391,0.2159815,5,"pittsburgh",1,0,2015
"181",-0.8929877,-1.310716,-0.6045734,-1.247633,-0.2166645,-1.832694,-1.330092,0.4856032,-2.137082,-1.97581,0.02742374,28,"mercer",0,0,2015
"182",-0.8929877,-0.5571522,0.5657931,-2.359607,0.7224472,-0.323527,-0.8493716,-1.31224,-0.3306392,1.429331,0.02742374,18,"houston",0,0,2015
"183",1.07890868678393,0.905647565300349,-0.415608014158946,1.02983089012826,0.534624882384539,-0.186329952481763,-0.0481712680012071,1.76977717570517,0.572582282841514,-1.37490288317668,-0.726807287886889,3,"arkansas state",0,1,2014
"184",-1.020207,-1.949028,-0.6350517,0.2924796,0.9102696,-0.8723151,-1.009612,0.2287684,-0.631713,-0.373391,0.7816548,27,"south dakota state",0,0,2014
"185",0.7608609,0.3027967,-1.342148,1.636362,0.7224472,0.9112463,0.753029,0.2287684,1.17473,-0.1730886,0.2159815,24,"weber state",1,1,2016
"186",-1.465474,-1.541218,-0.04377282,-1.093027,-0.4044869,-1.5583,-0.6891315,0.4856032,-1.534934,0.02721381,1.724444,20,"navy",0,0,2014
"187",-0.129673,0.3293931,0.7791411,-0.5162283,-0.4044869,-0.460724,0.592789,-0.5417359,-0.02956535,0.4278186,0.2159815,13,"new hampshire",0,0,2016
"188",0.88808,0.4801058,1.742255,0.1319273,-0.9679539,-0.04913292,0.753029,1.512942,-0.02956535,-1.775508,-0.161134,4,"depaul",1,1,2014
"189",0.8244704,1.260266,2.565169,-0.3675688,-1.907066,0.0880641,0.2723089,1.256108,-0.9327868,-0.9742981,-0.5382495,24,"idaho state",1,1,2015
"190",-0.3205016,0.001371321,-0.01939018,-1.164384,0.3468025,-0.323527,-0.04817127,-0.7985707,-0.3306392,-0.1730886,1.15877,31,"northwestern",1,0,2017
"191",-0.447720767191857,0.223007655429148,0.0232794334844081,-0.0107858641052177,-0.404486874116445,-0.323526980368811,0.432548910551756,-0.541735920215714,-0.330639166769928,0.628120964168453,0.970212529891889,24,"bradley",0,0,2016
"192",-0.3205016,-0.6635377,0.05985339,1.226061,0.5346249,0.9112463,-0.6891315,-1.82591,-1.836008,1.829935,0.4045393,4,"valparaiso",0,0,2013
"193",-1.147426,-0.07841776,-0.5740951,-3.311028,-0.7801316,-0.7351181,0.592789,-1.82591,0.5725823,1.028726,0.593097,35,"wyoming",0,0,2015
"194",-1.338255,-2.223857,-1.275096,0.5362812,1.098092,-1.421103,-1.650572,0.2287684,-0.02956535,-0.5736933,0.7816548,25,"kent state",0,0,2017
"195",0.315594,0.1698149,0.8766717,-0.807601,0.7224472,0.4996552,0.4325489,0.4856032,0.2715085,0.628121,0.2159815,9,"detroit mercy",1,1,2015
"196",0.06115572,-0.6014795,0.4987408,-1.776861,0.3468025,-1.695497,1.073509,0.9992728,-1.233861,-2.176112,-0.7268073,24,"richmond",1,1,2015
"197",0.1247653,0.4180476,0.370732,-1.021671,-0.2166645,-1.009512,1.073509,0.742438,1.475804,0.02721381,0.2159815,8,"southern methodist",0,1,2013
"198",-1.529083,-1.479159,-1.695696,-2.317982,-0.5923092,-1.695497,-1.650572,-0.2849011,-1.233861,0.02721381,-0.3496918,5,"southern mississippi",0,0,2014
"199",-2.356008,-1.807181,-1.147087,0.4054608,-0.9679539,-1.146709,-1.169852,0.2287684,-3.040304,0.4278186,0.2159815,2,"central connecticut state",0,0,2013
"200",-0.8929877,-0.8053849,-0.6167648,0.5303348,-0.9679539,-1.832694,-1.971052,-0.02806634,-0.02956535,-0.5736933,0.02742374,22,"east tennessee state",1,0,2014
"201",1.651395,1.712404,2.034847,-1.461703,0.1589802,1.460034,1.393989,0.2287684,-0.3306392,-0.1730886,-0.5382495,14,"houston",0,1,2016
"202",-1.274645,-0.5748831,-2.14068,-1.324936,0.1589802,-0.18633,-0.04817127,-1.055405,0.5725823,0.4278186,0.7816548,22,"liberty",1,0,2015
"203",-0.6385494,-1.718527,-1.006887,1.374721,0.3468025,-0.460724,-0.5288914,-0.2849011,0.2715085,0.4278186,0.7816548,33,"idaho",0,0,2016
"204",-0.1932825,-0.007494132,0.1147143,-2.383392,0.9102696,-0.04913292,-0.04817127,-0.7985707,0.2715085,0.2275162,1.347328,18,"south carolina upstate",0,0,2015
"205",0.06115572,0.05456404,0.5840801,0.9584743,-0.2166645,-0.04913292,-1.650572,0.4856032,-1.233861,-0.373391,0.2159815,26,"tulsa",1,0,2016
"206",0.06115572,-1.133407,-0.7081996,-1.539006,2.412848,-0.597921,0.4325489,0.4856032,-0.631713,-1.1746,-1.103923,11,"north carolina",1,1,2016
"207",1.015299,-0.04295595,0.5962714,0.7622437,0.5346249,-0.18633,1.073509,1.256108,0.2715085,-1.374903,-0.3496918,7,"jacksonville",0,1,2016
"208",-0.702159,-0.5660177,-0.2997905,0.2865332,0.7224472,-0.460724,-0.04817127,-1.31224,0.5725823,1.028726,0.9702125,28,"california riverside",1,0,2016
"209",-0.2568921,-0.3355159,0.05985339,-1.200062,0.7224472,1.048443,0.592789,-0.5417359,-0.3306392,0.628121,-1.103923,32,"utah",0,0,2015
"210",-0.5749399,-0.2557268,0.8035238,-1.3844,-0.5923092,-0.597921,0.592789,-1.82591,-0.631713,1.028726,1.724444,10,"cornell",0,0,2016
"211",0.1247653,0.7460694,0.2244362,-1.521167,-1.155776,-0.597921,-0.3686514,0.4856032,0.5725823,-1.374903,0.593097,15,"west virginia",0,0,2014
"212",-1.719912,-0.7344613,-1.238522,-0.6232632,-0.9679539,-1.5583,-1.330092,-0.7985707,0.8736561,0.628121,-0.3496918,4,"central florida",1,0,2014
"213",0.951689565619282,0.896782111925399,0.590175720023741,-1.42007826840999,0.158980179784145,-0.0491329245947142,0.753029029587065,1.25610759883387,1.17472991591581,-0.773995728973143,0.027423742237012,32,"bucknell",0,1,2017
"214",-0.3841112,-0.1493414,1.333846,0.1259809,-0.7801316,-0.597921,0.9132691,-0.2849011,0.2715085,-0.5736933,1.724444,6,"morehead state",1,0,2016
"215",-0.3841112,1.322324,0.2122449,-0.8313865,-0.2166645,1.322837,1.393989,-1.82591,1.475804,2.23054,2.101559,25,"memphis",0,0,2014
"216",0.06115572,0.7726658,0.888863,0.2032839,-1.343599,0.4996552,1.233749,-0.7985707,0.5725823,2.430842,-1.292481,34,"illinois chicago",1,1,2017
"217",0.4428131,-0.4241704,-0.5375212,0.08435624,0.7224472,-0.18633,1.073509,0.2287684,1.17473,-1.374903,-1.103923,13,"detroit mercy",1,1,2016
"218",0.315593959796037,-0.291188640317991,0.0659490464497343,2.01693021128688,-1.53142098191763,-0.186329952481763,0.112068791516447,0.228768445091249,0.271508466304367,0.0272138099649122,-0.726807287886889,21,"army",0,1,2014
"219",1.142518,0.4180476,1.522812,0.9941526,-0.02884217,0.2252611,0.753029,2.026612,-0.3306392,-1.374903,0.4045393,25,"florida international",1,1,2017
"220",0.315594,0.5864912,0.5353148,1.029831,-0.5923092,0.0880641,-0.04817127,0.2287684,0.5725823,-0.1730886,-0.161134,11,"texas am corpus christi",1,1,2015
"221",-0.2568921,-0.6724031,-1.1288,0.1319273,0.7224472,-0.04913292,-0.3686514,0.742438,-0.3306392,0.02721381,0.7816548,30,"cleveland state",1,0,2015
"222",-0.9565973,-1.612141,-1.713983,-3.25751,0.5346249,-2.793073,-1.490332,0.742438,-0.3306392,-1.775508,1.15877,4,"manhattan",0,0,2014
"223",-0.5113303,-0.3887086,0.1451926,0.6076378,-0.7801316,-0.18633,-0.6891315,-0.2849011,0.8736561,0.02721381,0.4045393,24,"southern utah",0,0,2016
"224",-0.1932825,-0.1050141,-0.9642173,0.922796,-0.5923092,-0.04913292,0.753029,-0.2849011,1.776878,-0.373391,-0.5382495,13,"utah",1,0,2014
"225",-0.7657686,-1.372774,0.2549145,-0.4210862,-0.9679539,-1.5583,-0.3686514,0.742438,-0.3306392,-1.1746,0.4045393,31,"saint josephs",0,0,2015
"226",0.9516896,0.7726658,0.6998976,1.083348,0.5346249,1.048443,0.2723089,0.4856032,0.5725823,0.4278186,-0.7268073,9,"southern california",1,1,2013
"227",-0.2568921,-1.080214,-1.95781,-0.9681533,1.661559,-0.8723151,0.9132691,0.2287684,1.475804,-0.9742981,0.593097,17,"hampton",1,0,2015
"228",0.3792035,0.4180476,-0.8788781,0.7087263,-0.9679539,-0.04913292,-0.8493716,1.512942,0.5725823,-1.374903,-0.7268073,18,"wyoming",0,1,2014
"229",-2.292398,-2.108607,-0.8910694,-0.03457139,0.7224472,-1.695497,-2.932492,0.2287684,-1.836008,0.2275162,0.4045393,2,"coppin state",0,0,2015
"230",-0.9565973,-1.213196,-1.439679,0.3341043,0.1589802,-0.7351181,-1.169852,-1.31224,-0.3306392,0.628121,-0.161134,7,"la salle",1,0,2014
"231",0.88808,0.6485494,0.07204471,-0.1297135,0.3468025,-0.04913292,0.753029,1.512942,-0.02956535,-1.374903,-1.103923,25,"colorado",1,1,2017
"232",-0.4477208,-1.470294,-1.055652,2.385606,-0.5923092,-1.009512,-0.04817127,0.2287684,0.8736561,-0.1730886,-0.7268073,15,"davidson",1,0,2017
"233",-1.274645,-0.7433268,-0.3119818,-0.5994776,-0.2166645,-0.597921,-0.2084113,-1.569075,0.2715085,1.229028,0.9702125,32,"seattle",1,0,2016
"234",-1.274645,-0.9295013,0.5901757,0.5541204,-1.531421,-0.460724,-1.009612,-0.2849011,-0.02956535,0.8284233,0.9702125,17,"drake",0,0,2016
"235",-1.274645,-0.885174,-1.299479,-1.098974,-0.02884217,-1.009512,-0.6891315,1.256108,-1.233861,-0.5736933,0.4045393,10,"radford",0,0,2013
"236",0.697251323289984,0.285065829053802,0.309775406251598,-0.105927967349422,0.910269584984933,0.636852214840529,1.23374920814003,0.228768445091249,-0.631712983307075,0.828423348902967,-0.349691772824939,27,"albany ny",0,1,2017
"237",-0.5749399,-1.638738,-0.08644243,-0.2843194,0.5346249,-1.146709,-1.650572,-0.02806634,-0.3306392,-0.373391,1.15877,21,"syracuse",0,0,2016
"238",-0.6385494,0.4623749,1.199742,-2.56773,-1.531421,-1.146709,-0.2084113,-0.5417359,-0.3306392,0.02721381,0.9702125,2,"manhattan",0,0,2014
"239",1.969443,2.847182,0.8949587,-0.4448717,-2.28271,1.597231,1.233749,1.256108,1.17473,-0.1730886,-0.3496918,13,"iowa",1,1,2016
"240",1.587785,1.215938,1.175359,-0.1118743,1.098092,0.6368522,1.714469,-0.02806634,1.17473,-0.5736933,0.7816548,19,"navy",1,1,2016
"241",0.2519844,0.5776258,2.010464,-0.3378368,-2.28271,-0.597921,-0.8493716,-0.2849011,-0.9327868,-0.1730886,0.02742374,6,"north texas",0,0,2013
"242",2.859976,1.960637,2.735848,-1.491435,1.661559,2.008822,2.19519,0.2287684,1.17473,-0.7739957,-1.858154,3,"utah",1,1,2014
"243",-0.8293781,-0.1759377,0.01108812,1.553112,-0.4044869,-0.323527,0.592789,-1.31224,-0.3306392,1.028726,1.724444,7,"southeastern louisiana",0,0,2016
"244",0.315594,1.074091,2.309152,-0.5162283,-1.907066,0.4996552,0.1120688,0.4856032,1.17473,0.2275162,0.2159815,36,"michigan state",0,1,2015
"245",-2.03796,-1.115676,-0.6899127,-0.07024968,0.1589802,0.2252611,-1.490332,-3.623753,-2.137082,3.432354,0.593097,13,"northern kentucky",0,0,2016
"246",1.396956,0.9854366,1.925125,0.1081418,0.1589802,0.9112463,1.393989,-0.02806634,-2.137082,0.2275162,1.535886,22,"chattanooga",1,1,2017
"247",-0.3205016,0.249604,0.139097,1.434185,-1.719243,-0.18633,-0.5288914,0.9992728,0.2715085,0.2275162,1.347328,6,"nebraska",0,0,2015
"248",1.778614,1.189342,1.742255,1.059563,0.9102696,1.734428,1.233749,0.9992728,-0.631713,-0.1730886,0.4045393,22,"eastern washington",0,1,2014
"249",0.1883748,0.03683313,1.236316,0.05462433,0.1589802,0.0880641,-0.3686514,-1.055405,-0.3306392,0.628121,0.593097,18,"north carolina greensboro",0,1,2017
"250",-0.9565973,-0.2823232,0.09642734,-0.6767806,-0.7801316,-0.8723151,-1.650572,-0.2849011,-0.9327868,0.4278186,1.15877,28,"saint louis",0,0,2016
"251",-0.511330327774181,-0.938366736689389,0.157383931375433,0.881171353809192,-0.404486874116445,-1.55830023135225,0.112068791516447,1.51294238726952,-1.23386061638137,-0.974298113707656,0.027423742237012,7,"air force",0,0,2016
"252",1.015299,0.6751458,-0.5558082,0.1854447,1.285914,0.9112463,0.753029,-1.569075,2.981173,0.2275162,-0.5382495,10,"colorado",1,1,2015
"253",-0.3205016,0.1166222,-0.3119818,0.3103187,-0.7801316,-0.04913292,-0.3686514,0.742438,0.8736561,0.628121,-0.161134,17,"iona",0,0,2016
"254",-0.3841112,-0.03409049,0.2122449,-0.3497296,1.098092,0.0880641,-1.650572,-1.055405,0.8736561,0.4278186,1.913001,2,"western kentucky",0,0,2015
"255",-0.7657686,-0.6192104,-0.7081996,-0.4746036,0.7224472,-0.04913292,-0.8493716,-0.02806634,0.8736561,0.628121,0.02742374,21,"providence",0,0,2014
"256",-0.8293781,-0.2823232,0.9437239,-0.2724266,-1.343599,0.0880641,-1.971052,-1.82591,-1.534934,0.8284233,0.4045393,21,"longwood",0,0,2015
"257",-1.401864,-1.035887,-1.299479,-0.3318905,-0.5923092,-1.146709,-0.5288914,-1.055405,-2.137082,-0.1730886,0.7816548,3,"monmouth",0,0,2016
"258",0.6972513,1.109553,2.101899,0.1973375,-2.470533,-0.18633,0.9132691,0.4856032,1.17473,-0.1730886,-0.3496918,28,"fairfield",0,1,2016
"259",-0.6385494,-1.328447,-2.457654,-1.009778,2.225026,-1.421103,0.2723089,0.9992728,-0.9327868,-1.1746,0.02742374,31,"southeast missouri state",1,0,2017
"260",-0.3841112,-0.5926141,-0.2083556,-1.194116,0.5346249,-0.460724,0.9132691,-0.2849011,-1.534934,0.02721381,0.4045393,40,"wisconsin",0,0,2015
"261",1.015299,0.5864912,0.7120889,2.284517,-0.7801316,0.2252611,-0.3686514,-0.02806634,1.17473,-0.1730886,-0.161134,24,"richmond",0,1,2014
"262",-1.97435,-1.479159,-0.8788781,-0.3140513,-0.9679539,-1.283906,-1.650572,-0.7985707,-0.631713,0.2275162,0.2159815,26,"southern california",0,0,2015
"263",-0.7657686,-0.3975741,0.334158,-0.2724266,-0.5923092,-0.8723151,-0.8493716,-0.7985707,-0.9327868,0.2275162,0.9702125,25,"southern illinois edwardsville",1,0,2017
"264",0.315594,0.1166222,0.1756709,0.5660131,0.1589802,-0.04913292,1.073509,0.742438,1.17473,-0.373391,-0.5382495,21,"maryland",1,1,2016
"265",0.1247653,-0.122745,-0.6289561,0.6611552,0.3468025,0.0880641,-0.04817127,1.512942,-0.3306392,-0.5736933,0.02742374,19,"wright state",0,1,2017
"266",0.2519844,0.7726658,-0.1230164,0.07246348,-0.7801316,1.18564,-0.5288914,-0.7985707,2.379025,1.629633,-1.669596,35,"vermont",1,1,2016
"267",0.3792035,0.7815312,1.102211,-0.04051777,0.9102696,1.18564,1.073509,-0.5417359,1.475804,1.229028,0.7816548,14,"kansas",0,1,2014
"268",0.06115572,-0.6014795,-0.1900686,0.6016914,0.1589802,-0.460724,-1.169852,0.742438,-0.631713,-1.97581,0.02742374,12,"stanford",1,0,2016
"269",-0.702159,-1.222061,-0.7081996,-0.4924428,0.7224472,0.0880641,0.2723089,-0.5417359,-0.9327868,0.628121,0.4045393,4,"san diego",0,0,2015
"270",0.760860883872308,1.34005478067293,0.187862226350666,0.904956879620244,-0.592309225416642,1.04844329850167,0.432548910551756,-0.541735920215714,-1.23386061638137,0.628120964168453,-0.726807287886889,30,"alabama state",0,1,2014
"271",-0.320501646027208,0.364854909428358,-1.3116698864308,0.589798662623819,-0.967953928017036,0.0880641032923344,-0.368651387036516,0.485603233526903,-1.53493443291852,-0.173088574769602,-0.538249530355914,8,"albany ny",0,0,2016
"272",-0.9565973,-0.7787886,-1.561592,-0.8135474,0.3468025,-0.460724,-1.009612,0.4856032,-0.9327868,-0.373391,0.593097,21,"east tennessee state",0,0,2016
"273",0.06115572,0.4003167,-0.1352077,0.4887102,-0.4044869,0.7740492,0.1120688,-2.082745,0.5725823,1.028726,-0.161134,8,"vanderbilt",1,1,2013
"274",-0.193282524862559,-0.0252250390694706,0.474358199117856,0.780082869112226,-0.780131576716839,0.49965518695348,0.592788970069411,-0.28490113178006,-0.932786799844223,1.22902811837199,-0.161134015293963,5,"bradley",0,0,2015
"275",-0.1932825,-0.06068685,-1.31167,0.3400506,-0.02884217,-0.323527,-0.04817127,0.9992728,-0.3306392,-1.374903,1.724444,21,"mississippi state",1,0,2016
"276",0.2519844,0.152084,-1.147087,1.95152,-0.2166645,0.6368522,-1.810812,-0.02806634,1.776878,0.2275162,-1.103923,30,"oklahoma",1,1,2017
"277",-1.020207,-1.550083,-0.9764086,0.9882062,1.098092,-1.009512,-1.650572,0.742438,-0.631713,-0.373391,-0.7268073,8,"stanford",1,0,2016
"278",1.078909,0.914513,1.291177,-0.7243516,0.7224472,1.18564,1.393989,-0.02806634,0.5725823,0.02721381,-0.5382495,11,"san diego",1,1,2015
"279",0.3792035,0.1254877,0.2000535,0.4589783,0.1589802,0.7740492,1.554229,1.256108,0.5725823,-0.9742981,-2.046712,35,"colorado state",1,1,2017
